"time","temp","dtemp/dtime","state"
2401,17.058600000000002,8.941399999999998,Heating
2402,26.0,0.0,No heating
2403,26.0,-2.6,No heating
2404,23.4,-2.34,No heating
2405,21.06,-2.106,No heating
2406,18.954,-1.8954000000000002,Heating
2407,17.058600000000002,8.941399999999998,Heating
2408,26.0,0.0,No heating
2409,26.0,-2.6,No heating
2410,23.4,-2.34,No heating
2411,21.06,-2.106,No heating
2412,18.954,-1.8954000000000002,Heating
2413,17.058600000000002,8.941399999999998,Heating
2414,26.0,0.0,No heating
2415,26.0,-2.6,No heating
2416,23.4,-2.34,No heating
2417,21.06,-2.106,No heating
2418,18.954,-1.8954000000000002,Heating
2419,17.058600000000002,8.941399999999998,Heating
2420,26.0,0.0,No heating
2421,26.0,-2.6,No heating
2422,23.4,-2.34,No heating
2423,21.06,-2.106,No heating
2424,18.954,-1.8954000000000002,Heating
2425,17.058600000000002,8.941399999999998,Heating
2426,26.0,0.0,No heating
2427,26.0,-2.6,No heating
2428,23.4,-2.34,No heating
2429,21.06,-2.106,No heating
2430,18.954,-1.8954000000000002,Heating
2431,17.058600000000002,8.941399999999998,Heating
2432,26.0,0.0,No heating
2433,26.0,-2.6,No heating
2434,23.4,-2.34,No heating
2435,21.06,-2.106,No heating
2436,18.954,-1.8954000000000002,Heating
2437,17.058600000000002,8.941399999999998,Heating
2438,26.0,0.0,No heating
2439,26.0,-2.6,No heating
2440,23.4,-2.34,No heating
2441,21.06,-2.106,No heating
2442,18.954,-1.8954000000000002,Heating
2443,17.058600000000002,8.941399999999998,Heating
2444,26.0,0.0,No heating
2445,26.0,-2.6,No heating
2446,23.4,-2.34,No heating
2447,21.06,-2.106,No heating
2448,18.954,-1.8954000000000002,Heating
2449,17.058600000000002,8.941399999999998,Heating
2450,26.0,0.0,No heating
2451,26.0,-2.6,No heating
2452,23.4,-2.34,No heating
2453,21.06,-2.106,No heating
2454,18.954,-1.8954000000000002,Heating
2455,17.058600000000002,8.941399999999998,Heating
2456,26.0,0.0,No heating
2457,26.0,-2.6,No heating
2458,23.4,-2.34,No heating
2459,21.06,-2.106,No heating
2460,18.954,-1.8954000000000002,Heating
2461,17.058600000000002,8.941399999999998,Heating
2462,26.0,0.0,No heating
2463,26.0,-2.6,No heating
2464,23.4,-2.34,No heating
2465,21.06,-2.106,No heating
2466,18.954,-1.8954000000000002,Heating
2467,17.058600000000002,8.941399999999998,Heating
2468,26.0,0.0,No heating
2469,26.0,-2.6,No heating
2470,23.4,-2.34,No heating
2471,21.06,-2.106,No heating
2472,18.954,-1.8954000000000002,Heating
2473,17.058600000000002,8.941399999999998,Heating
2474,26.0,0.0,No heating
2475,26.0,-2.6,No heating
2476,23.4,-2.34,No heating
2477,21.06,-2.106,No heating
2478,18.954,-1.8954000000000002,Heating
2479,17.058600000000002,8.941399999999998,Heating
2480,26.0,0.0,No heating
2481,26.0,-2.6,No heating
2482,23.4,-2.34,No heating
2483,21.06,-2.106,No heating
2484,18.954,-1.8954000000000002,Heating
2485,17.058600000000002,8.941399999999998,Heating
2486,26.0,0.0,No heating
2487,26.0,-2.6,No heating
2488,23.4,-2.34,No heating
2489,21.06,-2.106,No heating
2490,18.954,-1.8954000000000002,Heating
2491,17.058600000000002,8.941399999999998,Heating
2492,26.0,0.0,No heating
2493,26.0,-2.6,No heating
2494,23.4,-2.34,No heating
2495,21.06,-2.106,No heating
2496,18.954,-1.8954000000000002,Heating
2497,17.058600000000002,8.941399999999998,Heating
2498,26.0,0.0,No heating
2499,26.0,-2.6,No heating
2500,23.4,-2.34,No heating
2501,21.06,-2.106,No heating
2502,18.954,-1.8954000000000002,Heating
2503,17.058600000000002,8.941399999999998,Heating
2504,26.0,0.0,No heating
2505,26.0,-2.6,No heating
2506,23.4,-2.34,No heating
2507,21.06,-2.106,No heating
2508,18.954,-1.8954000000000002,Heating
2509,17.058600000000002,8.941399999999998,Heating
2510,26.0,0.0,No heating
2511,26.0,-2.6,No heating
2512,23.4,-2.34,No heating
2513,21.06,-2.106,No heating
2514,18.954,-1.8954000000000002,Heating
2515,17.058600000000002,8.941399999999998,Heating
2516,26.0,0.0,No heating
2517,26.0,-2.6,No heating
2518,23.4,-2.34,No heating
2519,21.06,-2.106,No heating
2520,18.954,-1.8954000000000002,Heating
2521,17.058600000000002,8.941399999999998,Heating
2522,26.0,0.0,No heating
2523,26.0,-2.6,No heating
2524,23.4,-2.34,No heating
2525,21.06,-2.106,No heating
2526,18.954,-1.8954000000000002,Heating
2527,17.058600000000002,8.941399999999998,Heating
2528,26.0,0.0,No heating
2529,26.0,-2.6,No heating
2530,23.4,-2.34,No heating
2531,21.06,-2.106,No heating
2532,18.954,-1.8954000000000002,Heating
2533,17.058600000000002,8.941399999999998,Heating
2534,26.0,0.0,No heating
2535,26.0,-2.6,No heating
2536,23.4,-2.34,No heating
2537,21.06,-2.106,No heating
2538,18.954,-1.8954000000000002,Heating
2539,17.058600000000002,8.941399999999998,Heating
2540,26.0,0.0,No heating
2541,26.0,-2.6,No heating
2542,23.4,-2.34,No heating
2543,21.06,-2.106,No heating
2544,18.954,-1.8954000000000002,Heating
2545,17.058600000000002,8.941399999999998,Heating
2546,26.0,0.0,No heating
2547,26.0,-2.6,No heating
2548,23.4,-2.34,No heating
2549,21.06,-2.106,No heating
2550,18.954,-1.8954000000000002,Heating
2551,17.058600000000002,8.941399999999998,Heating
2552,26.0,0.0,No heating
2553,26.0,-2.6,No heating
2554,23.4,-2.34,No heating
2555,21.06,-2.106,No heating
2556,18.954,-1.8954000000000002,Heating
2557,17.058600000000002,8.941399999999998,Heating
2558,26.0,0.0,No heating
2559,26.0,-2.6,No heating
2560,23.4,-2.34,No heating
2561,21.06,-2.106,No heating
2562,18.954,-1.8954000000000002,Heating
2563,17.058600000000002,8.941399999999998,Heating
2564,26.0,0.0,No heating
2565,26.0,-2.6,No heating
2566,23.4,-2.34,No heating
2567,21.06,-2.106,No heating
2568,18.954,-1.8954000000000002,Heating
2569,17.058600000000002,8.941399999999998,Heating
2570,26.0,0.0,No heating
2571,26.0,-2.6,No heating
2572,23.4,-2.34,No heating
2573,21.06,-2.106,No heating
2574,18.954,-1.8954000000000002,Heating
2575,17.058600000000002,8.941399999999998,Heating
2576,26.0,0.0,No heating
2577,26.0,-2.6,No heating
2578,23.4,-2.34,No heating
2579,21.06,-2.106,No heating
2580,18.954,-1.8954000000000002,Heating
2581,17.058600000000002,8.941399999999998,Heating
2582,26.0,0.0,No heating
2583,26.0,-2.6,No heating
2584,23.4,-2.34,No heating
2585,21.06,-2.106,No heating
2586,18.954,-1.8954000000000002,Heating
2587,17.058600000000002,8.941399999999998,Heating
2588,26.0,0.0,No heating
2589,26.0,-2.6,No heating
2590,23.4,-2.34,No heating
2591,21.06,-2.106,No heating
2592,18.954,-1.8954000000000002,Heating
2593,17.058600000000002,8.941399999999998,Heating
2594,26.0,0.0,No heating
2595,26.0,-2.6,No heating
2596,23.4,-2.34,No heating
2597,21.06,-2.106,No heating
2598,18.954,-1.8954000000000002,Heating
2599,17.058600000000002,8.941399999999998,Heating
2600,26.0,0.0,No heating
2601,26.0,-2.6,No heating
2602,23.4,-2.34,No heating
2603,21.06,-2.106,No heating
2604,18.954,-1.8954000000000002,Heating
2605,17.058600000000002,8.941399999999998,Heating
2606,26.0,0.0,No heating
2607,26.0,-2.6,No heating
2608,23.4,-2.34,No heating
2609,21.06,-2.106,No heating
2610,18.954,-1.8954000000000002,Heating
2611,17.058600000000002,8.941399999999998,Heating
2612,26.0,0.0,No heating
2613,26.0,-2.6,No heating
2614,23.4,-2.34,No heating
2615,21.06,-2.106,No heating
2616,18.954,-1.8954000000000002,Heating
2617,17.058600000000002,8.941399999999998,Heating
2618,26.0,0.0,No heating
2619,26.0,-2.6,No heating
2620,23.4,-2.34,No heating
2621,21.06,-2.106,No heating
2622,18.954,-1.8954000000000002,Heating
2623,17.058600000000002,8.941399999999998,Heating
2624,26.0,0.0,No heating
2625,26.0,-2.6,No heating
2626,23.4,-2.34,No heating
2627,21.06,-2.106,No heating
2628,18.954,-1.8954000000000002,Heating
2629,17.058600000000002,8.941399999999998,Heating
2630,26.0,0.0,No heating
2631,26.0,-2.6,No heating
2632,23.4,-2.34,No heating
2633,21.06,-2.106,No heating
2634,18.954,-1.8954000000000002,Heating
2635,17.058600000000002,8.941399999999998,Heating
2636,26.0,0.0,No heating
2637,26.0,-2.6,No heating
2638,23.4,-2.34,No heating
2639,21.06,-2.106,No heating
2640,18.954,-1.8954000000000002,Heating
2641,17.058600000000002,8.941399999999998,Heating
2642,26.0,0.0,No heating
2643,26.0,-2.6,No heating
2644,23.4,-2.34,No heating
2645,21.06,-2.106,No heating
2646,18.954,-1.8954000000000002,Heating
2647,17.058600000000002,8.941399999999998,Heating
2648,26.0,0.0,No heating
2649,26.0,-2.6,No heating
2650,23.4,-2.34,No heating
2651,21.06,-2.106,No heating
2652,18.954,-1.8954000000000002,Heating
2653,17.058600000000002,8.941399999999998,Heating
2654,26.0,0.0,No heating
2655,26.0,-2.6,No heating
2656,23.4,-2.34,No heating
2657,21.06,-2.106,No heating
2658,18.954,-1.8954000000000002,Heating
2659,17.058600000000002,8.941399999999998,Heating
2660,26.0,0.0,No heating
2661,26.0,-2.6,No heating
2662,23.4,-2.34,No heating
2663,21.06,-2.106,No heating
2664,18.954,-1.8954000000000002,Heating
2665,17.058600000000002,8.941399999999998,Heating
2666,26.0,0.0,No heating
2667,26.0,-2.6,No heating
2668,23.4,-2.34,No heating
2669,21.06,-2.106,No heating
2670,18.954,-1.8954000000000002,Heating
2671,17.058600000000002,8.941399999999998,Heating
2672,26.0,0.0,No heating
2673,26.0,-2.6,No heating
2674,23.4,-2.34,No heating
2675,21.06,-2.106,No heating
2676,18.954,-1.8954000000000002,Heating
2677,17.058600000000002,8.941399999999998,Heating
2678,26.0,0.0,No heating
2679,26.0,-2.6,No heating
2680,23.4,-2.34,No heating
2681,21.06,-2.106,No heating
2682,18.954,-1.8954000000000002,Heating
2683,17.058600000000002,8.941399999999998,Heating
2684,26.0,0.0,No heating
2685,26.0,-2.6,No heating
2686,23.4,-2.34,No heating
2687,21.06,-2.106,No heating
2688,18.954,-1.8954000000000002,Heating
2689,17.058600000000002,8.941399999999998,Heating
2690,26.0,0.0,No heating
2691,26.0,-2.6,No heating
2692,23.4,-2.34,No heating
2693,21.06,-2.106,No heating
2694,18.954,-1.8954000000000002,Heating
2695,17.058600000000002,8.941399999999998,Heating
2696,26.0,0.0,No heating
2697,26.0,-2.6,No heating
2698,23.4,-2.34,No heating
2699,21.06,-2.106,No heating
2700,18.954,-1.8954000000000002,Heating
2701,17.058600000000002,8.941399999999998,Heating
2702,26.0,0.0,No heating
2703,26.0,-2.6,No heating
2704,23.4,-2.34,No heating
2705,21.06,-2.106,No heating
2706,18.954,-1.8954000000000002,Heating
2707,17.058600000000002,8.941399999999998,Heating
2708,26.0,0.0,No heating
2709,26.0,-2.6,No heating
2710,23.4,-2.34,No heating
2711,21.06,-2.106,No heating
2712,18.954,-1.8954000000000002,Heating
2713,17.058600000000002,8.941399999999998,Heating
2714,26.0,0.0,No heating
2715,26.0,-2.6,No heating
2716,23.4,-2.34,No heating
2717,21.06,-2.106,No heating
2718,18.954,-1.8954000000000002,Heating
2719,17.058600000000002,8.941399999999998,Heating
2720,26.0,0.0,No heating
2721,26.0,-2.6,No heating
2722,23.4,-2.34,No heating
2723,21.06,-2.106,No heating
2724,18.954,-1.8954000000000002,Heating
2725,17.058600000000002,8.941399999999998,Heating
2726,26.0,0.0,No heating
2727,26.0,-2.6,No heating
2728,23.4,-2.34,No heating
2729,21.06,-2.106,No heating
2730,18.954,-1.8954000000000002,Heating
2731,17.058600000000002,8.941399999999998,Heating
2732,26.0,0.0,No heating
2733,26.0,-2.6,No heating
2734,23.4,-2.34,No heating
2735,21.06,-2.106,No heating
2736,18.954,-1.8954000000000002,Heating
2737,17.058600000000002,8.941399999999998,Heating
2738,26.0,0.0,No heating
2739,26.0,-2.6,No heating
2740,23.4,-2.34,No heating
2741,21.06,-2.106,No heating
2742,18.954,-1.8954000000000002,Heating
2743,17.058600000000002,8.941399999999998,Heating
2744,26.0,0.0,No heating
2745,26.0,-2.6,No heating
2746,23.4,-2.34,No heating
2747,21.06,-2.106,No heating
2748,18.954,-1.8954000000000002,Heating
2749,17.058600000000002,8.941399999999998,Heating
2750,26.0,0.0,No heating
2751,26.0,-2.6,No heating
2752,23.4,-2.34,No heating
2753,21.06,-2.106,No heating
2754,18.954,-1.8954000000000002,Heating
2755,17.058600000000002,8.941399999999998,Heating
2756,26.0,0.0,No heating
2757,26.0,-2.6,No heating
2758,23.4,-2.34,No heating
2759,21.06,-2.106,No heating
2760,18.954,-1.8954000000000002,Heating
2761,17.058600000000002,8.941399999999998,Heating
2762,26.0,0.0,No heating
2763,26.0,-2.6,No heating
2764,23.4,-2.34,No heating
2765,21.06,-2.106,No heating
2766,18.954,-1.8954000000000002,Heating
2767,17.058600000000002,8.941399999999998,Heating
2768,26.0,0.0,No heating
2769,26.0,-2.6,No heating
2770,23.4,-2.34,No heating
2771,21.06,-2.106,No heating
2772,18.954,-1.8954000000000002,Heating
2773,17.058600000000002,8.941399999999998,Heating
2774,26.0,0.0,No heating
2775,26.0,-2.6,No heating
2776,23.4,-2.34,No heating
2777,21.06,-2.106,No heating
2778,18.954,-1.8954000000000002,Heating
2779,17.058600000000002,8.941399999999998,Heating
2780,26.0,0.0,No heating
2781,26.0,-2.6,No heating
2782,23.4,-2.34,No heating
2783,21.06,-2.106,No heating
2784,18.954,-1.8954000000000002,Heating
2785,17.058600000000002,8.941399999999998,Heating
2786,26.0,0.0,No heating
2787,26.0,-2.6,No heating
2788,23.4,-2.34,No heating
2789,21.06,-2.106,No heating
2790,18.954,-1.8954000000000002,Heating
2791,17.058600000000002,8.941399999999998,Heating
2792,26.0,0.0,No heating
2793,26.0,-2.6,No heating
2794,23.4,-2.34,No heating
2795,21.06,-2.106,No heating
2796,18.954,-1.8954000000000002,Heating
2797,17.058600000000002,8.941399999999998,Heating
2798,26.0,0.0,No heating
2799,26.0,-2.6,No heating
2800,23.4,-2.34,No heating
2801,21.06,-2.106,No heating
2802,18.954,-1.8954000000000002,Heating
2803,17.058600000000002,8.941399999999998,Heating
2804,26.0,0.0,No heating
2805,26.0,-2.6,No heating
2806,23.4,-2.34,No heating
2807,21.06,-2.106,No heating
2808,18.954,-1.8954000000000002,Heating
2809,17.058600000000002,8.941399999999998,Heating
2810,26.0,0.0,No heating
2811,26.0,-2.6,No heating
2812,23.4,-2.34,No heating
2813,21.06,-2.106,No heating
2814,18.954,-1.8954000000000002,Heating
2815,17.058600000000002,8.941399999999998,Heating
2816,26.0,0.0,No heating
2817,26.0,-2.6,No heating
2818,23.4,-2.34,No heating
2819,21.06,-2.106,No heating
2820,18.954,-1.8954000000000002,Heating
2821,17.058600000000002,8.941399999999998,Heating
2822,26.0,0.0,No heating
2823,26.0,-2.6,No heating
2824,23.4,-2.34,No heating
2825,21.06,-2.106,No heating
2826,18.954,-1.8954000000000002,Heating
2827,17.058600000000002,8.941399999999998,Heating
2828,26.0,0.0,No heating
2829,26.0,-2.6,No heating
2830,23.4,-2.34,No heating
2831,21.06,-2.106,No heating
2832,18.954,-1.8954000000000002,Heating
2833,17.058600000000002,8.941399999999998,Heating
2834,26.0,0.0,No heating
2835,26.0,-2.6,No heating
2836,23.4,-2.34,No heating
2837,21.06,-2.106,No heating
2838,18.954,-1.8954000000000002,Heating
2839,17.058600000000002,8.941399999999998,Heating
2840,26.0,0.0,No heating
2841,26.0,-2.6,No heating
2842,23.4,-2.34,No heating
2843,21.06,-2.106,No heating
2844,18.954,-1.8954000000000002,Heating
2845,17.058600000000002,8.941399999999998,Heating
2846,26.0,0.0,No heating
2847,26.0,-2.6,No heating
2848,23.4,-2.34,No heating
2849,21.06,-2.106,No heating
2850,18.954,-1.8954000000000002,Heating
2851,17.058600000000002,8.941399999999998,Heating
2852,26.0,0.0,No heating
2853,26.0,-2.6,No heating
2854,23.4,-2.34,No heating
2855,21.06,-2.106,No heating
2856,18.954,-1.8954000000000002,Heating
2857,17.058600000000002,8.941399999999998,Heating
2858,26.0,0.0,No heating
2859,26.0,-2.6,No heating
2860,23.4,-2.34,No heating
2861,21.06,-2.106,No heating
2862,18.954,-1.8954000000000002,Heating
2863,17.058600000000002,8.941399999999998,Heating
2864,26.0,0.0,No heating
2865,26.0,-2.6,No heating
2866,23.4,-2.34,No heating
2867,21.06,-2.106,No heating
2868,18.954,-1.8954000000000002,Heating
2869,17.058600000000002,8.941399999999998,Heating
2870,26.0,0.0,No heating
2871,26.0,-2.6,No heating
2872,23.4,-2.34,No heating
2873,21.06,-2.106,No heating
2874,18.954,-1.8954000000000002,Heating
2875,17.058600000000002,8.941399999999998,Heating
2876,26.0,0.0,No heating
2877,26.0,-2.6,No heating
2878,23.4,-2.34,No heating
2879,21.06,-2.106,No heating
2880,18.954,-1.8954000000000002,Heating
2881,17.058600000000002,8.941399999999998,Heating
2882,26.0,0.0,No heating
2883,26.0,-2.6,No heating
2884,23.4,-2.34,No heating
2885,21.06,-2.106,No heating
2886,18.954,-1.8954000000000002,Heating
2887,17.058600000000002,8.941399999999998,Heating
2888,26.0,0.0,No heating
2889,26.0,-2.6,No heating
2890,23.4,-2.34,No heating
2891,21.06,-2.106,No heating
2892,18.954,-1.8954000000000002,Heating
2893,17.058600000000002,8.941399999999998,Heating
2894,26.0,0.0,No heating
2895,26.0,-2.6,No heating
2896,23.4,-2.34,No heating
2897,21.06,-2.106,No heating
2898,18.954,-1.8954000000000002,Heating
2899,17.058600000000002,8.941399999999998,Heating
2900,26.0,0.0,No heating
2901,26.0,-2.6,No heating
2902,23.4,-2.34,No heating
2903,21.06,-2.106,No heating
2904,18.954,-1.8954000000000002,Heating
2905,17.058600000000002,8.941399999999998,Heating
2906,26.0,0.0,No heating
2907,26.0,-2.6,No heating
2908,23.4,-2.34,No heating
2909,21.06,-2.106,No heating
2910,18.954,-1.8954000000000002,Heating
2911,17.058600000000002,8.941399999999998,Heating
2912,26.0,0.0,No heating
2913,26.0,-2.6,No heating
2914,23.4,-2.34,No heating
2915,21.06,-2.106,No heating
2916,18.954,-1.8954000000000002,Heating
2917,17.058600000000002,8.941399999999998,Heating
2918,26.0,0.0,No heating
2919,26.0,-2.6,No heating
2920,23.4,-2.34,No heating
2921,21.06,-2.106,No heating
2922,18.954,-1.8954000000000002,Heating
2923,17.058600000000002,8.941399999999998,Heating
2924,26.0,0.0,No heating
2925,26.0,-2.6,No heating
2926,23.4,-2.34,No heating
2927,21.06,-2.106,No heating
2928,18.954,-1.8954000000000002,Heating
2929,17.058600000000002,8.941399999999998,Heating
2930,26.0,0.0,No heating
2931,26.0,-2.6,No heating
2932,23.4,-2.34,No heating
2933,21.06,-2.106,No heating
2934,18.954,-1.8954000000000002,Heating
2935,17.058600000000002,8.941399999999998,Heating
2936,26.0,0.0,No heating
2937,26.0,-2.6,No heating
2938,23.4,-2.34,No heating
2939,21.06,-2.106,No heating
2940,18.954,-1.8954000000000002,Heating
2941,17.058600000000002,8.941399999999998,Heating
2942,26.0,0.0,No heating
2943,26.0,-2.6,No heating
2944,23.4,-2.34,No heating
2945,21.06,-2.106,No heating
2946,18.954,-1.8954000000000002,Heating
2947,17.058600000000002,8.941399999999998,Heating
2948,26.0,0.0,No heating
2949,26.0,-2.6,No heating
2950,23.4,-2.34,No heating
2951,21.06,-2.106,No heating
2952,18.954,-1.8954000000000002,Heating
2953,17.058600000000002,8.941399999999998,Heating
2954,26.0,0.0,No heating
2955,26.0,-2.6,No heating
2956,23.4,-2.34,No heating
2957,21.06,-2.106,No heating
2958,18.954,-1.8954000000000002,Heating
2959,17.058600000000002,8.941399999999998,Heating
2960,26.0,0.0,No heating
2961,26.0,-2.6,No heating
2962,23.4,-2.34,No heating
2963,21.06,-2.106,No heating
2964,18.954,-1.8954000000000002,Heating
2965,17.058600000000002,8.941399999999998,Heating
2966,26.0,0.0,No heating
2967,26.0,-2.6,No heating
2968,23.4,-2.34,No heating
2969,21.06,-2.106,No heating
2970,18.954,-1.8954000000000002,Heating
2971,17.058600000000002,8.941399999999998,Heating
2972,26.0,0.0,No heating
2973,26.0,-2.6,No heating
2974,23.4,-2.34,No heating
2975,21.06,-2.106,No heating
2976,18.954,-1.8954000000000002,Heating
2977,17.058600000000002,8.941399999999998,Heating
2978,26.0,0.0,No heating
2979,26.0,-2.6,No heating
2980,23.4,-2.34,No heating
2981,21.06,-2.106,No heating
2982,18.954,-1.8954000000000002,Heating
2983,17.058600000000002,8.941399999999998,Heating
2984,26.0,0.0,No heating
2985,26.0,-2.6,No heating
2986,23.4,-2.34,No heating
2987,21.06,-2.106,No heating
2988,18.954,-1.8954000000000002,Heating
